City,city_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
"Manteca, California",83028,1498,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4,79,14.4,6.4,0.2,57813,863,24694,339,32,2925.762926,64.2,8.66,50.3,78,45.00461629,11.738802,8.47285738,2,39.67417003,54.03317185,0.068396006,4784.843219
"Lodi, California",67586,1913,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4,79,14.4,6.4,0.2,57813,863,24694,339,32,2402.336524,64.2,8.66,50.3,78,45.00461629,11.738802,8.47285738,2,39.67417003,54.03317185,0.071012444,4784.843219
"St. Paul, Minnesota",308096,2288,48.6682296,51.3317704,7.4,63.1,11.2,0.5,14,0,5.5,43.6,17.6,22.3,5,11.5,73.3,9.6,6.6,2.9,2.1,5.5,82.3,13.3,4.3,0.1,60301,638,32544,384,23.9,1922.090063,45.6,30.27,36.7,54.6,42.82239129,12.99235412,0.187165775,1,25.95490274,65.07140948,0.073074378,4485.08338
"Cincinnati, Ohio",303940,1507,48.1630463,51.8369537,3,65.9,25.6,0.1,2.4,0.1,7,41.4,17.7,23.6,5.8,11.5,79.8,8,3.8,2.9,1,4.5,85.2,10.2,4.5,0.1,52389,581,32638,349,23.2,2478.189204,55.2,46.91,44.9,65.4,40.77968646,14.16165714,2.231876905,1,42.44956723,52.72897932,0.120923485,5653.638491
"St. Louis, Missouri",300576,1879,48.3454919,51.6545081,3.9,42.9,47.5,0.2,3.1,0,9.4,40.6,22.5,21.7,5,10.2,71.8,8.2,9.5,4.4,1.9,4.2,83.9,11.8,4,0.2,38664,799,26739,519,24.1,1124.019502,56.4,46.14,46.8,65.9,41.14134734,11.42676328,0.000313191,1,15.87913805,79.45285881,0.145196235,3769.701736
"Pittsburgh, Pennsylvania",300286,2093,48.2412645,51.7587355,2,79.1,12.7,0.1,3.5,0,5.9,45,16.8,23.7,6.1,8.3,72,8.4,9.2,4.2,1.5,4.7,86.7,8.6,4.6,0.1,56333,474,35280,259,26.7,1988.797305,52.8,43.18,42.7,62.9,36.39243799,17.40368673,2.486291717,1,39.91299987,56.54654414,0.072111969,6231.727953
"Greensboro, North Carolina",296710,887,47.4124947,52.5875053,7.7,51.4,33.3,0.4,4.8,0,6.6,38.1,16.8,25.2,6.8,13.1,82.5,8.7,1,1.3,1,5.5,82.3,12.2,5.4,0.1,49253,816,28582,446,21.5,1988.797305,59.6,61.37,49.4,69.8,40.85988101,13.74129324,12.69435674,2,38.09638507,57.98177969,0.07768491,3635.008459
"High Point, North Carolina",112791,777,47.4124947,52.5875053,7.7,51.4,33.3,0.4,4.8,0,6.6,38.1,16.8,25.2,6.8,13.1,82.5,8.7,1,1.3,1,5.5,82.3,12.2,5.4,0.1,49253,816,28582,446,21.5,2582.607873,59.6,61.37,49.4,69.8,40.85988101,13.74129324,12.69435674,2,38.09638507,57.98177969,0.073630652,3635.008459
"Lincoln, Nebraska",289102,1160,50.1989509,49.8010491,6.7,82.1,3.9,0.4,4.2,0.1,3.9,40,17.1,23.9,7.7,11.3,81.8,8.8,1.2,2.9,1.9,3.3,77.8,17.8,4.2,0.1,55747,936,29901,393,18.8,2037.723196,51.6,30.65,40.6,62.6,45.45701624,12.17505726,8.253126237,2,45.21116111,45.43872914,0.069353002,4864.539666
"Plano, Texas",287677,1549,49.1113968,50.8886032,15.1,59.1,9.2,0.3,13.5,0.1,4.3,52.7,12.1,24.3,5.2,5.7,81.3,7,1.1,0.8,1.3,8.5,84.3,9.7,5.9,0.1,90124,995,41609,444,28.7,1832.562973,64.8,50.18,54.6,74.9,41.03524232,9.722060875,5.242726637,1,55.61799463,38.90885648,0.037580221,7865.164326
"Frisco, Texas",200490,1136,49.1113968,50.8886032,15.1,59.1,9.2,0.3,13.5,0.1,4.3,52.7,12.1,24.3,5.2,5.7,81.3,7,1.1,0.8,1.3,8.5,84.3,9.7,5.9,0.1,90124,995,41609,444,28.7,1832.562973,64.8,50.18,54.6,74.9,41.03524232,9.722060875,5.242726637,1,55.61799463,38.90885648,0.032093687,7865.164326
"McKinney, Texas",199177,1148,49.1113968,50.8886032,15.1,59.1,9.2,0.3,13.5,0.1,4.3,52.7,12.1,24.3,5.2,5.7,81.3,7,1.1,0.8,1.3,8.5,84.3,9.7,5.9,0.1,90124,995,41609,444,28.7,1832.562973,64.8,50.18,54.6,74.9,41.03524232,9.722060875,5.242726637,1,55.61799463,38.90885648,0.034460179,7865.164326
"Allen, Texas",105623,1544,49.1113968,50.8886032,15.1,59.1,9.2,0.3,13.5,0.1,4.3,52.7,12.1,24.3,5.2,5.7,81.3,7,1.1,0.8,1.3,8.5,84.3,9.7,5.9,0.1,90124,995,41609,444,28.7,1832.562973,64.8,50.18,54.6,74.9,41.03524232,9.722060875,5.242726637,1,55.61799463,38.90885648,0.022371226,7865.164326
"Orlando, Florida",287442,1003,49.1262703,50.8737297,30.2,41.6,19.9,0.1,5.1,0,6.8,36.3,20.9,26.3,7.3,9.2,79,9.7,2.7,1.2,2.1,5.3,86.5,9,4.3,0.1,51586,483,27394,312,27.6,3336.108063,74.6,56,65,84.2,43.00512318,10.74109016,2.042137744,1,35.73584733,60.38973045,0.129862389,5149.080486
"East Orange, New Jersey",64367,6327,48.0402948,51.9597052,22.4,31.1,38.8,0.1,5.1,0,10.4,37.9,20.2,23.4,7.1,11.3,61.8,7.9,21.1,4.4,1.2,3.6,80,14.7,5.1,0.2,57365,959,35133,433,34.4,2819.869377,54.8,48.4,45.8,63.8,40.29140055,12.41934629,0.014541391,1,20.31813825,77.45598744,0.031803475,11411.74315
"Durham, North Carolina",278993,959,47.8440497,52.1559503,13.5,42.1,36.9,0.2,4.7,0,5.8,49,17,18.9,6.9,8.2,76.8,10.5,3.7,2.3,1.7,5,79.2,16.1,4.6,0.1,56393,1261,33151,668,22.9,1841.007466,60.4,57.54,49.4,71.5,41.64850756,11.12118065,5.627702392,2,18.15748011,77.65765304,0.090907328,3979.203954
"Toledo, Ohio",272779,1308,48.4910153,51.5089847,6.8,69.4,18.7,0.2,1.7,0,8.5,33.7,19.4,23,7,16.9,84.3,7.8,1.6,2.1,1.3,2.9,83.8,11.3,4.8,0.1,44820,790,27111,488,20.6,2060.383905,52.9,28.43,43.8,62,40.51954922,14.60533579,4.660095289,2,38.31723663,56.10206726,0.100789835,5119.439309
"Fort Wayne, Indiana",270402,943,48.7873456,51.2126544,7.2,74.6,11.3,0.2,3.5,0,6.3,33.7,16.5,24.3,7.6,17.9,84.3,8.7,0.8,1.2,0.9,4,87.2,8.6,4.1,0.1,51091,655,26932,523,21.3,2499.994736,51,34.43,41.3,60.8,42.487109,13.11203206,11.87969459,2,57.04207643,37.63975071,0.065145238,2926.140886
"St. Petersburg, Florida",265351,1656,48.0097743,51.9902257,9.2,74.7,10,0.2,3.3,0.1,6.4,37.7,18.4,28,7.2,8.6,79.1,7.8,1.8,1.6,3,6.7,83.8,10.6,5.5,0.1,48968,679,32120,344,24.4,2499.994736,75.6,52.76,67.8,83.4,29.97707408,22.97796387,0.284002261,1,48.57829867,47.46132741,0.120123055,5600.909325
"Clearwater, Florida",116946,1731,48.0097743,51.9902257,9.2,74.7,10,0.2,3.3,0.1,6.4,37.7,18.4,28,7.2,8.6,79.1,7.8,1.8,1.6,3,6.7,83.8,10.6,5.5,0.1,48968,679,32120,344,24.4,2499.994736,75.6,52.76,67.8,83.4,29.97707408,22.97796387,0.284002261,1,48.57829867,47.46132741,0.084471235,5600.909325
"Largo, Florida",84948,1773,48.0097743,51.9902257,9.2,74.7,10,0.2,3.3,0.1,6.4,37.7,18.4,28,7.2,8.6,79.1,7.8,1.8,1.6,3,6.7,83.8,10.6,5.5,0.1,48968,679,32120,344,24.4,2499.994736,75.6,52.76,67.8,83.4,29.97707408,22.97796387,0.284002261,1,48.57829867,47.46132741,0.088704692,5600.909325
"Pinellas Park, Florida",53637,1289,48.0097743,51.9902257,9.2,74.7,10,0.2,3.3,0.1,6.4,37.7,18.4,28,7.2,8.6,79.1,7.8,1.8,1.6,3,6.7,83.8,10.6,5.5,0.1,48968,679,32120,344,24.4,5440.539418,75.6,52.76,67.8,83.4,29.97707408,22.97796387,0.284002261,1,48.57829867,47.46132741,0.119908182,5600.909325
"Laredo, Texas",262491,958,48.8298519,51.1701481,95.5,3.5,0.3,0.1,0.5,0,5.7,26.2,22.9,28,10.2,12.7,81.4,11.9,1.1,1.7,1.2,2.7,75.5,17.3,6.9,0.3,40442,1234,16316,420,21.7,3190.556611,73.3,20.25,61.8,84.8,52.40144959,8.584392833,2.599638839,2,22.75195501,74.34671821,0.07155455,6629.629203
"Jersey City, New Jersey",262075,6863,49.6273663,50.3726337,43.2,28.8,10.8,0.1,15,0.1,7.1,39.9,18.1,22.4,5.9,13.6,37,7.8,42.4,7.9,2,2.9,85.2,10.3,4.4,0.1,62681,990,35910,430,35.7,3190.556611,56.2,47.82,48.1,64.4,40.01265471,10.72239524,0,1,22.35578348,74.72,0.037347403,7981.99335
"Union City, New Jersey",67982,20394,49.6273663,50.3726337,43.2,28.8,10.8,0.1,15,0.1,7.1,39.9,18.1,22.4,5.9,13.6,37,7.8,42.4,7.9,2,2.9,85.2,10.3,4.4,0.1,62681,990,35910,430,35.7,3190.556611,56.2,47.82,48.1,64.4,40.01265471,10.72239524,0,1,22.35578348,74.72,0.036003301,7981.99335
"Bayonne, New Jersey",64897,4304,49.6273663,50.3726337,43.2,28.8,10.8,0.1,15,0.1,7.1,39.9,18.1,22.4,5.9,13.6,37,7.8,42.4,7.9,2,2.9,85.2,10.3,4.4,0.1,62681,990,35910,430,35.7,3190.556611,56.2,47.82,48.1,64.4,40.01265471,10.72239524,0,1,22.35578348,74.72,0.025907903,7981.99335
"West New York, New Jersey",52723,20473,49.6273663,50.3726337,43.2,28.8,10.8,0.1,15,0.1,7.1,39.9,18.1,22.4,5.9,13.6,37,7.8,42.4,7.9,2,2.9,85.2,10.3,4.4,0.1,62681,990,35910,430,35.7,3190.556611,56.2,47.82,48.1,64.4,40.01265471,10.72239524,0,1,22.35578348,74.72,0.026293533,7981.99335
"Hoboken, New Jersey",52677,16268,49.6273663,50.3726337,43.2,28.8,10.8,0.1,15,0.1,7.1,39.9,18.1,22.4,5.9,13.6,37,7.8,42.4,7.9,2,2.9,85.2,10.3,4.4,0.1,62681,990,35910,430,35.7,2453.154616,56.2,47.82,48.1,64.4,40.01265471,10.72239524,0,1,22.35578348,74.72,0.036281221,7981.99335
"Madison, Wisconsin",259680,1263,49.6686348,50.3313652,6.3,80.2,5,0.2,5.6,0,3.8,49.9,15.5,21.1,5.3,8.1,72.7,7.9,5.5,5.6,3.6,4.8,74.9,20.7,4.3,0.1,67631,931,37193,371,21,5091.228753,47.7,38.82,38.4,57,42.69259198,11.93631027,12.32991786,2,22.99196496,70.16582962,0.05912801,6616.969572
"Lubbock, Texas",258862,741,49.3487495,50.6512505,34.5,54.5,6.9,0.4,2.1,0.1,4.8,35,19.9,25.3,9.9,9.8,81.2,12.3,0.9,1.9,1.2,2.5,78.1,16.1,5.7,0.1,49078,1138,26196,499,17.3,2509.925912,61.4,12.61,47.1,75.7,49.11633558,11.75334768,11.33554017,2,66.30543464,28.30234414,0.109919885,5800.944245
"Reno, Nevada",255601,907,50.3224098,49.6775902,23.9,63.7,2.1,1.3,5.2,0.6,6.8,33.8,20.9,25.7,8,11.5,77.8,11.3,1.9,2.8,1.9,4.3,80.5,13.8,5.6,0.1,58595,1146,31879,461,21.4,2509.925912,50.4,8.61,37.2,63.5,39.61274249,14.56943857,4.266896373,2,45.14241886,46.39105517,0.068859216,4347.430843
"Sparks, Nevada",105006,1131,50.3224098,49.6775902,23.9,63.7,2.1,1.3,5.2,0.6,6.8,33.8,20.9,25.7,8,11.5,77.8,11.3,1.9,2.8,1.9,4.3,80.5,13.8,5.6,0.1,58595,1146,31879,461,21.4,1333.773451,50.4,8.61,37.2,63.5,39.61274249,14.56943857,4.266896373,2,45.14241886,46.39105517,0.059353963,4347.430843
"Buffalo, New York",255284,2441,48.3794826,51.6205174,5.2,76,13,0.4,3.4,0,5.5,38.7,18.5,25.4,6.3,11.2,81.5,8.1,3.8,2.7,1.1,2.8,79.9,15.9,4.1,0.1,54006,578,31083,330,21.3,2163.089569,49.2,40.32,40,58.4,38.07818646,16.53716562,9.403834436,1,44.45039835,50.86007672,0.098459488,6599.158385
"Chesapeake, Virginia",244835,279,48.8233295,51.1766705,5.6,58.4,29.2,0.2,3.2,0.1,5.8,40.4,15.3,24.6,10.1,9.5,85.8,7.7,0.5,1,1.3,3.7,73,22.8,4,0.2,72214,1485,32123,632,25.9,2093.57401,62,55.86,52.3,71.6,40.6515605,11.87895057,7.62705381,1,47.95439421,46.69446786,0.052215936,3584.324933
"Norfolk, Virginia",242742,1759,52.188385,47.811615,7.6,43.6,41.2,0.3,3.5,0,8.5,33.6,22,22.6,10.5,11.3,73.8,8.1,3.6,9.2,2.3,3,74.2,21.7,4,0.1,47137,930,26670,499,21.2,2275.772776,62.8,52.78,54.5,71.1,49.61175954,9.946932331,0,1,25.84544539,68.38274092,0.078895681,3906.355008
"Richmond, Virginia",230436,1484,47.4679934,52.5320066,6.5,40,47.9,0.2,2.1,0,8.8,41,21.1,22.3,6.4,9.1,70.7,10.4,5.2,5.7,3.8,4.2,79.6,16.1,4.2,0.1,42356,832,30113,641,21.9,3410.806749,59.4,56.47,48.7,70,43.92382815,11.53510815,0,1,15.05643384,78.52324997,0.083731126,4241.593423
"Boise, Idaho",228959,1056,50.1012371,49.8987629,7.9,85.2,1.2,0.4,2.6,0.1,4.3,43,16.6,25,6.9,8.4,80.7,7.7,0.5,1.5,2.8,6.9,78.3,15,6.6,0.1,60151,1294,31642,725,20.4,3410.806749,52.1,12.23,39.4,64.7,41.01146553,12.55971141,5.47220063,2,47.91356832,38.67602942,0.048811025,3823.572601
"Meridian, Idaho",114161,1297,50.1012371,49.8987629,7.9,85.2,1.2,0.4,2.6,0.1,4.3,43,16.6,25,6.9,8.4,80.7,7.7,0.5,1.5,2.8,6.9,78.3,15,6.6,0.1,60151,1294,31642,725,20.4,1752.166011,52.1,12.23,39.4,64.7,41.01146553,12.55971141,5.47220063,2,47.91356832,38.67602942,0.024331061,3823.572601
"Spokane, Washington",222081,1247,49.5688355,50.4311645,5.4,85.3,1.6,1.2,2.2,0.5,6.3,35.9,18.9,25.8,7.9,11.6,78.7,9.2,2.5,2.8,1.7,5.2,78.8,15.4,5.7,0.2,52159,791,28325,386,21.5,1752.166011,47.8,18.37,37,58.5,40.41625245,14.72011427,13.67171667,2,49.91727027,41.26233245,0.155619705,4646.976987
"Spokane Valley, Washington",101060,1034,49.5688355,50.4311645,5.4,85.3,1.6,1.2,2.2,0.5,6.3,35.9,18.9,25.8,7.9,11.6,78.7,9.2,2.5,2.8,1.7,5.2,78.8,15.4,5.7,0.2,52159,791,28325,386,21.5,3504.517367,47.8,18.37,37,58.5,40.41625245,14.72011427,13.67171667,2,49.91727027,41.26233245,0.10657899,4646.976987
"Baton Rouge, Louisiana",220236,983,47.9804647,52.0195353,4,45.2,45.6,0.1,3.4,0,6.9,38.1,18.7,24.4,8.4,10.5,82.9,9.8,1.6,1.8,1.2,2.8,78.6,16.7,4.5,0.1,51436,946,30162,560,23.6,1200.435877,69.3,63.01,59.3,79.2,45.05239852,12.41419419,6.875964114,2,43.08594287,52.33216789,0.098930166,0
"Tacoma, Washington",217827,1690,49.7129058,50.2870942,10.4,68,6.5,1,6,1.4,6.9,33.9,17.9,24.3,10.4,13.4,78.9,9.5,3.5,2.2,1.4,4.5,76.7,18.5,4.6,0.1,63881,771,31157,329,31.2,1200.435877,47.5,66.08,39.4,55.6,41.37431324,12.66328569,6.59071332,1,42.13208603,49.51088282,0.13482918,5555.121942
"Lakewood, Washington",61037,1381,49.7129058,50.2870942,10.4,68,6.5,1,6,1.4,6.9,33.9,17.9,24.3,10.4,13.4,78.9,9.5,3.5,2.2,1.4,4.5,76.7,18.5,4.6,0.1,63881,771,31157,329,31.2,2803.245302,47.5,66.08,39.4,55.6,41.37431324,12.66328569,6.59071332,1,42.13208603,49.51088282,0.095717002,5555.121942
"San Bernardino, California",215784,1341,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.108750583,0
"Fontana, California",214547,1923,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.045192336,0
"Ontario, California",185010,1429,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.06411431,0
"Rancho Cucamonga, California",177603,1709,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.046162743,0
"Victorville, California",122385,641,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.071611585,0
"Rialto, California",103526,1665,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.04701226,0
"Hesperia, California",95750,508,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.051131251,0
"Chino, California",94371,1229,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.052186602,0
"Chino Hills, California",83853,724,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.028600916,0
"Upland, California",77140,1907,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.06532952,0
"Apple Valley, California",73453,378,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.05547781,0
"Redlands, California",71513,770,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.09353105,0
"Highland, California",55417,1141,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.049190162,0
"Colton, California",54824,1362,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,2803.245302,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.066381667,0
"Yucaipa, California",53921,735,49.7435438,50.2564562,52.3,29.8,8,0.3,6.7,0.3,9.9,29,18.8,25.4,10.1,16.7,78.9,12,1.5,1.7,1.2,4.7,77.3,16.2,6.4,0.1,57156,594,22867,208,30.9,3330.321608,67.4,7.65,55,79.9,46.16077625,10.35740291,4.734499143,1,41.47508421,52.11649232,0.050917791,0
"Modesto, California",215196,1933,49.4366081,50.5633919,45,43.4,2.5,0.4,5.4,0.6,11.8,27.2,18,23.8,14.4,16.7,80.5,10.9,0.8,1.5,1.7,4.6,79.4,13.8,6.7,0.2,54260,976,24007,467,28.2,3330.321608,63.4,9.65,50.4,76.4,44.77750909,12.14619997,7.980709608,2,45.59734179,47.42892661,0.105966014,4131.578635
"Turlock, California",73631,1679,49.4366081,50.5633919,45,43.4,2.5,0.4,5.4,0.6,11.8,27.2,18,23.8,14.4,16.7,80.5,10.9,0.8,1.5,1.7,4.6,79.4,13.8,6.7,0.2,54260,976,24007,467,28.2,3799.800957,63.4,9.65,50.4,76.4,44.77750909,12.14619997,7.980709608,2,45.59734179,47.42892661,0.082064121,4131.578635
"Des Moines, Iowa",214237,938,49.1966569,50.8033431,8.1,78.5,6.3,0.2,4.3,0.1,4.7,39.1,16.6,25.7,7.8,10.9,83.8,8.2,1.4,1.8,1,3.7,84.1,11.5,4.4,0.1,63530,972,33524,603,19.4,3799.800957,50,30.51,40.3,59.7,42.01812444,11.72491446,4.908740479,2,40.37572067,51.73889573,0.087551033,5243.963417
"West Des Moines, Iowa",67899,556,49.1966569,50.8033431,8.1,78.5,6.3,0.2,4.3,0.1,4.7,39.1,16.6,25.7,7.8,10.9,83.8,8.2,1.4,1.8,1,3.7,84.1,11.5,4.4,0.1,63530,972,33524,603,19.4,3799.800957,50,30.51,40.3,59.7,42.01812444,11.72491446,4.908740479,2,40.37572067,51.73889573,0.045641941,5243.963417
"Ankeny, Iowa",67355,862,49.1966569,50.8033431,8.1,78.5,6.3,0.2,4.3,0.1,4.7,39.1,16.6,25.7,7.8,10.9,83.8,8.2,1.4,1.8,1,3.7,84.1,11.5,4.4,0.1,63530,972,33524,603,19.4,1928.081595,50,30.51,40.3,59.7,42.01812444,11.72491446,4.908740479,2,40.37572067,51.73889573,0.026114604,5243.963417
"Birmingham, Alabama",209403,553,47.3619325,52.6380675,3.7,50.4,42.4,0.2,1.5,0,7.7,38.8,16.9,25.3,7.3,11.6,84.4,9.4,0.9,1.4,1,2.8,81.8,13.5,4.5,0.2,49321,913,29456,452,23.8,3340.612016,63.6,73.16,52.6,74.6,39.652342,14.31005498,9.833765145,1,44.30374337,51.57055929,0.145319396,2789.109025
"Hoover, Alabama",85768,691,47.3619325,52.6380675,3.7,50.4,42.4,0.2,1.5,0,7.7,38.8,16.9,25.3,7.3,11.6,84.4,9.4,0.9,1.4,1,2.8,81.8,13.5,4.5,0.2,49321,913,29456,452,23.8,1621.779735,63.6,73.16,52.6,74.6,39.652342,14.31005498,9.833765145,1,44.30374337,51.57055929,0.059227599,2789.109025
"Oxnard, California",208881,3040,49.4832715,50.5167285,42.3,46.1,1.6,0.3,7,0.1,6.6,37.8,17.1,23.3,11.7,10,78.2,11.5,1.3,1.8,1.5,5.7,77.8,13.7,8.4,0.1,81972,983,35771,447,26.6,1621.779735,59,19.6,46.7,71.3,40.74486129,13.59490458,3.124552117,2,37.62104593,55.27086425,0.069182177,5795.010065
"Thousand Oaks, California",126813,885,49.4832715,50.5167285,42.3,46.1,1.6,0.3,7,0.1,6.6,37.8,17.1,23.3,11.7,10,78.2,11.5,1.3,1.8,1.5,5.7,77.8,13.7,8.4,0.1,81972,983,35771,447,26.6,1621.779735,59,19.6,46.7,71.3,40.74486129,13.59490458,3.124552117,2,37.62104593,55.27086425,0.025381609,5795.010065
"Simi Valley, California",125613,1167,49.4832715,50.5167285,42.3,46.1,1.6,0.3,7,0.1,6.6,37.8,17.1,23.3,11.7,10,78.2,11.5,1.3,1.8,1.5,5.7,77.8,13.7,8.4,0.1,81972,983,35771,447,26.6,1621.779735,59,19.6,46.7,71.3,40.74486129,13.59490458,3.124552117,2,37.62104593,55.27086425,0.025150621,5795.010065
"Camarillo, California",69888,1371,49.4832715,50.5167285,42.3,46.1,1.6,0.3,7,0.1,6.6,37.8,17.1,23.3,11.7,10,78.2,11.5,1.3,1.8,1.5,5.7,77.8,13.7,8.4,0.1,81972,983,35771,447,26.6,885.4250147,59,19.6,46.7,71.3,40.74486129,13.59490458,3.124552117,2,37.62104593,55.27086425,0.035098403,5795.010065
"Rochester, New York",205695,2220,48.3048833,51.6951167,8.3,71,14.5,0.2,3.6,0,6.6,42.7,17.6,23.7,5.7,10.2,81,7.5,3.1,3.2,1.3,3.8,83.2,12.1,4.6,0.1,55272,680,31291,357,20.1,2852.093465,49.2,35.95,40.6,57.7,39.55122285,15.49191443,6.449974743,1,39.27139941,54.22582593,0.088027934,7706.796635
"Port St. Lucie, Florida",201846,653,48.8765342,51.1234658,18.1,58.6,19.2,0.2,1.9,0.1,7.6,27.5,23.2,27.6,11.8,9.9,78.8,12.3,0.5,1.2,2.6,4.6,82.4,11.6,5.9,0.1,47132,1477,24940,693,27.6,1918.205589,75.5,64.5,66.3,84.8,34.02038644,22.55676546,3.357224368,2,49.90450631,47.48485946,0.028781384,5603.635493
"Grand Rapids, Michigan",201013,1734,49.2058154,50.7941846,10.3,74.4,9.3,0.3,2.8,0,5.4,36.2,16,23.6,7.3,16.9,81,9.2,2.1,2.1,1.4,4.2,87.9,7.2,4.8,0.1,57302,806,29433,413,21.1,1918.205589,48.4,41.91,38.8,57.9,43.03124484,12.21081366,15.67533213,2,48.0816655,45.0000649,0.054658213,4918.385829
