index,city_population,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
359,95166,1890416,2270,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.0698722359999999,6324.868485
360,94580,1890416,1685,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.071318029,6324.868485
361,94580,404839,882,47.7542924,52.2457076,8.8,83.5,4.5,0.2,1.6,0.0,5.7,34.2,21.8,26.7,9.6,7.7,83.1,6.7,0.7,0.9,2.0,6.6,81.6,9.6,8.6,0.2,55236,1026,37054,701,23.6,2200.380892,75.5,52.54,65.0,85.9,25.09051257,34.00207532,4.320486602,2,54.32479274,42.72623689,0.071318029,6398.4209200000005
362,81066,1890416,2093,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.052089597,6324.868485
363,71868,1890416,3256,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.085145054,6324.868485
364,71166,1890416,1117,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.012867385,6324.868485
365,66721,1890416,2207,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.043841045,6324.868485
366,61248,1890416,2117,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,4255.306768,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.0432956,6324.868485
367,58796,1890416,2591,48.680555,51.319445,28.4,38.2,27.4,0.2,3.5,0.0,7.6,35.6,19.9,27.5,8.4,8.6,80.0,9.0,2.8,1.2,2.1,4.9,83.1,10.6,6.2,0.1,54895,644,30109,287,28.2,3225.322864,77.6,68.94,68.6,86.6,36.70197126,15.37187866,0.016932999,1,31.36615017,66.50872467,0.03893197,6324.868485
368,179883,633704,3773,48.5261258,51.4738742,21.6,62.2,8.0,0.4,4.1,0.1,7.6,35.0,20.7,24.0,7.3,13.0,77.9,9.1,3.6,4.4,1.6,3.4,85.1,10.7,4.1,0.1,52530,812,29025,434,24.4,3225.322864,51.4,43.4,42.0,60.9,40.33997314,14.22916825,5.508826857000001,1,36.57606027,57.51064498,0.073584296,5621.40705
369,81456,633704,1109,48.5261258,51.4738742,21.6,62.2,8.0,0.4,4.1,0.1,7.6,35.0,20.7,24.0,7.3,13.0,77.9,9.1,3.6,4.4,1.6,3.4,85.1,10.7,4.1,0.1,52530,812,29025,434,24.4,3225.322864,51.4,43.4,42.0,60.9,40.33997314,14.22916825,5.508826857000001,1,36.57606027,57.51064498,0.03676896,5621.40705
370,72117,633704,3212,48.5261258,51.4738742,21.6,62.2,8.0,0.4,4.1,0.1,7.6,35.0,20.7,24.0,7.3,13.0,77.9,9.1,3.6,4.4,1.6,3.4,85.1,10.7,4.1,0.1,52530,812,29025,434,24.4,1663.9468949999998,51.4,43.4,42.0,60.9,40.33997314,14.22916825,5.508826857000001,1,36.57606027,57.51064498,0.056670948,5621.40705
371,179225,180775,1002,48.4569216,51.5430784,8.6,44.0,39.8,0.2,3.1,0.2,7.5,33.9,19.3,23.8,10.1,13.0,79.1,9.3,3.4,4.2,1.8,2.1,76.5,20.3,3.2,0.0,51082,1419,26028,542,23.0,1740.1181370000002,61.9,59.63,52.9,70.8,45.27548649,11.73309252,0.0282206079999999,1,33.63666381,60.24962029,0.065599126,3577.1104590000004
372,176753,500943,1605,48.9838165,51.0161835,26.4,63.8,1.4,0.5,3.9,0.3,5.9,37.2,20.0,22.4,10.6,9.8,75.0,11.0,1.9,3.1,2.1,6.9,75.7,12.9,11.3,0.2,71769,1046,37767,713,25.2,1740.1181370000002,58.9,21.99,47.1,70.8,36.0493475,16.74327408,12.35352713,2,22.23019809,69.37639728,0.052743288,5818.029876
373,60520,500943,1620,48.9838165,51.0161835,26.4,63.8,1.4,0.5,3.9,0.3,5.9,37.2,20.0,22.4,10.6,9.8,75.0,11.0,1.9,3.1,2.1,6.9,75.7,12.9,11.3,0.2,71769,1046,37767,713,25.2,1630.489056,58.9,21.99,47.1,70.8,36.0493475,16.74327408,12.35352713,2,22.23019809,69.37639728,0.04853598,5818.029876
374,174365,330453,1382,49.8173719,50.1826281,26.0,66.3,1.0,0.5,2.0,0.8,6.8,30.5,18.8,24.3,12.9,13.5,75.2,13.5,1.9,3.0,1.8,4.6,77.2,17.2,5.4,0.2,53828,1048,24791,442,23.2,553.2766025000001,50.5,47.87,41.0,59.9,41.93190762,14.41044692,13.09369401,2,46.31467407,42.23034201,0.085096743,4297.608047
375,172622,363471,1510,49.2793098,50.7206902,8.4,82.6,1.0,0.8,2.5,0.2,7.6,35.3,19.9,24.6,8.0,12.1,71.1,10.2,3.1,5.0,4.7,5.9,77.2,15.1,7.5,0.2,47710,857,27032,417,20.2,553.2766025000001,50.6,50.0,41.0,60.1,38.54743486,17.34823315,17.52299447,2,34.97837979,53.5311279,0.080893273,4604.73668
376,63230,363471,1541,49.2793098,50.7206902,8.4,82.6,1.0,0.8,2.5,0.2,7.6,35.3,19.9,24.6,8.0,12.1,71.1,10.2,3.1,5.0,4.7,5.9,77.2,15.1,7.5,0.2,47710,857,27032,417,20.2,1024.24345,50.6,50.0,41.0,60.1,38.54743486,17.34823315,17.52299447,2,34.97837979,53.5311279,0.092452674,4604.73668
377,170243,330976,1149,49.8283863,50.1716137,11.2,83.2,0.9,0.5,2.0,0.1,5.3,43.4,17.4,22.5,8.1,8.6,75.0,8.8,1.3,2.5,4.8,7.5,77.1,16.4,6.3,0.2,64980,1414,34087,585,22.8,1024.24345,42.9,17.39,29.9,55.9,42.52216906,13.8422891,11.66038114,2,42.57067048,47.51148076,0.052327585,3111.056899
378,78877,330976,885,49.8283863,50.1716137,11.2,83.2,0.9,0.5,2.0,0.1,5.3,43.4,17.4,22.5,8.1,8.6,75.0,8.8,1.3,2.5,4.8,7.5,77.1,16.4,6.3,0.2,64980,1414,34087,585,22.8,3064.594311,42.9,17.39,29.9,55.9,42.52216906,13.8422891,11.66038114,2,42.57067048,47.51148076,0.053844805,3111.056899
379,167882,286759,786,48.7283747,51.2716253,3.5,88.2,3.2,0.4,1.9,0.1,5.0,35.9,18.8,26.9,7.1,11.3,81.7,9.6,0.7,2.4,1.5,4.1,83.4,11.5,5.0,0.1,43175,867,25529,494,19.3,3168.358349,56.1,51.71,45.4,66.8,42.32910257,15.28504216,13.99768874,2,60.38411836,33.06327429,0.1698130169999999,2820.996965
380,160628,243249,558,46.7146833,53.2853167,1.5,25.3,71.6,0.1,0.8,0.0,10.0,32.2,22.2,23.5,7.7,14.4,84.8,9.8,0.6,1.6,1.1,2.1,73.0,21.5,5.4,0.1,41011,1112,22397,512,22.8,2641.07039,66.4,87.08,56.4,76.4,44.50031889,12.08727861,15.27651507,2,26.69490183,71.39130343,0.11082178,2957.9509940000003
381,159428,154710,4121,48.155258200000006,51.8447418,16.7,51.8,21.7,0.1,6.1,0.0,3.9,58.5,16.0,16.1,4.7,4.6,58.2,8.3,21.9,3.5,2.9,5.2,70.1,25.0,4.9,0.0,93370,1553,57019,1089,31.8,1921.195086,58.4,54.11,49.0,67.8,34.73424307,10.0176269,0.0,1,17.53332453,75.54705028,0.039453867,6309.126501
382,158146,192120,618,50.0707891,49.9292109,9.7,64.6,18.6,0.5,2.1,0.4,7.5,32.6,17.9,24.2,9.9,15.5,86.8,6.8,0.9,1.5,1.5,2.6,72.3,22.6,4.9,0.2,53737,1433,24827,632,24.9,1239.475275,59.7,64.18,49.8,69.6,49.37773116,8.57892878,19.74224022,2,56.12808053,37.65879903,0.06309249,2934.133859
383,157935,564029,1416,49.7554204,50.2445796,15.2,78.7,1.0,0.4,2.7,0.1,4.3,45.6,14.9,24.5,7.6,7.5,78.3,7.7,3.3,1.5,1.4,7.8,80.2,13.3,6.4,0.1,75170,854,40187,457,27.5,1239.475275,46.5,14.48,32.8,60.2,36.0600204,14.63502801,6.896358198,1,42.01415705,48.88561855,0.105993616,3205.80093
384,121272,564029,1207,49.7554204,50.2445796,15.2,78.7,1.0,0.4,2.7,0.1,4.3,45.6,14.9,24.5,7.6,7.5,78.3,7.7,3.3,1.5,1.4,7.8,80.2,13.3,6.4,0.1,75170,854,40187,457,27.5,2526.271562,46.5,14.48,32.8,60.2,36.0600204,14.63502801,6.896358198,1,42.01415705,48.88561855,0.052496555,3205.80093
385,155465,433168,2562,51.0231596,48.9768404,57.9,30.6,2.5,0.2,5.6,0.5,6.0,28.5,20.1,20.2,20.4,10.9,71.1,10.7,1.7,3.1,8.8,4.6,76.6,15.0,8.2,0.2,63249,1209,27168,479,22.4,1912.026736,60.2,18.91,45.9,74.5,44.571491,11.98346819,9.816001176,2,26.156602300000003,66.77860398,0.059468344,6036.468747
386,153606,469188,1860,48.2516603,51.7483397,23.9,64.1,7.8,0.1,2.2,0.0,8.0,34.2,21.1,24.0,7.6,13.0,82.2,8.0,2.0,3.0,1.3,3.6,80.1,14.9,4.9,0.1,52205,1036,28072,405,22.6,1912.026736,49.6,42.82,39.4,59.8,39.87613017,15.26538652,8.570842952000001,2,38.73875648,55.43110621,0.078019339,5705.757944
387,55126,469188,929,48.2516603,51.7483397,23.9,64.1,7.8,0.1,2.2,0.0,8.0,34.2,21.1,24.0,7.6,13.0,82.2,8.0,2.0,3.0,1.3,3.6,80.1,14.9,4.9,0.1,52205,1036,28072,405,22.6,4173.515329,49.6,42.82,39.4,59.8,39.87613017,15.26538652,8.570842952000001,2,38.73875648,55.43110621,0.055644959,5705.757944
388,152960,163227,473,49.3453902,50.6546098,28.1,41.6,22.7,0.3,3.9,0.1,8.3,23.5,21.3,23.3,12.4,19.5,81.0,13.1,1.0,1.4,0.7,2.6,84.0,11.6,4.3,0.1,42783,1077,20192,382,21.5,1787.486702,54.8,34.61,44.8,64.9,44.70598416,11.20554838,6.062664677000001,1,32.40195978,61.79865111,0.102068232,3922.908737
389,151666,336506,1073,49.9684998,50.0315002,24.0,47.2,21.0,0.3,2.8,0.7,8.3,33.1,19.9,25.9,9.4,11.7,81.0,11.6,0.4,2.1,1.4,3.5,70.7,24.3,4.9,0.1,52583,994,25017,639,20.6,1787.486702,67.8,32.09,56.3,79.3,49.28443839,9.851326396,15.18622979,2,54.73819399,39.79303956,0.063794956,5572.379290999999
390,78439,336506,429,49.9684998,50.0315002,24.0,47.2,21.0,0.3,2.8,0.7,8.3,33.1,19.9,25.9,9.4,11.7,81.0,11.6,0.4,2.1,1.4,3.5,70.7,24.3,4.9,0.1,52583,994,25017,639,20.6,2176.050035,67.8,32.09,56.3,79.3,49.28443839,9.851326396,15.18622979,2,54.73819399,39.79303956,0.077514628,5572.379290999999
391,148449,931826,1476,49.0785833,50.9214167,14.1,67.9,4.6,0.1,11.3,0.0,5.2,45.5,13.0,25.6,5.4,10.5,77.4,7.1,6.8,1.6,1.1,6.0,86.7,9.1,4.1,0.2,84442,675,42050,422,29.3,2176.050035,50.5,40.54,41.1,59.9,38.61156307,13.4186052,0.0475502879999999,1,38.81227421,53.32055256,0.0233513029999999,8104.501308
392,52745,931826,1801,49.0785833,50.9214167,14.1,67.9,4.6,0.1,11.3,0.0,5.2,45.5,13.0,25.6,5.4,10.5,77.4,7.1,6.8,1.6,1.1,6.0,86.7,9.1,4.1,0.2,84442,675,42050,422,29.3,2373.1800550000003,50.5,40.54,41.1,59.9,38.61156307,13.4186052,0.0475502879999999,1,38.81227421,53.32055256,0.014944238,8104.501308
393,147344,687727,886,49.6881757,50.3118243,16.8,64.7,11.0,0.1,5.2,0.0,6.0,36.6,16.0,24.9,8.6,14.0,84.4,5.8,3.8,0.7,1.1,4.2,85.7,11.2,3.0,0.1,80782,1137,33731,389,32.9,2373.1800550000003,51.0,39.37,41.5,60.5,41.20222709,11.16507971,3.929393707,1,44.10709063,50.49018956,0.0515234029999999,7598.302237999999
394,74545,687727,1169,49.6881757,50.3118243,16.8,64.7,11.0,0.1,5.2,0.0,6.0,36.6,16.0,24.9,8.6,14.0,84.4,5.8,3.8,0.7,1.1,4.2,85.7,11.2,3.0,0.1,80782,1137,33731,389,32.9,3569.705417,51.0,39.37,41.5,60.5,41.20222709,11.16507971,3.929393707,1,44.10709063,50.49018956,0.028498036,7598.302237999999
395,146900,298456,919,49.3188276,50.6811724,7.4,72.5,13.9,0.2,3.1,0.0,5.1,35.0,14.9,26.5,8.1,15.5,84.6,9.4,0.3,0.8,1.1,3.9,81.0,13.3,5.6,0.1,62149,1156,27932,507,28.5,3569.705417,60.1,71.52,49.4,70.8,45.24249972,9.54083689,17.02144674,1,60.04970401,34.16545664,0.070366308,2534.8415
396,146038,159883,758,50.2479938,49.7520062,43.2,47.3,5.9,0.4,1.8,0.0,3.5,34.4,14.5,23.4,16.7,11.0,85.1,9.8,0.2,0.8,1.6,2.4,82.9,9.7,7.3,0.2,75815,3574,38545,1300,19.5,2984.2232670000003,66.0,10.09,52.4,79.6,46.73431012,10.11378733,12.29177626,3,75.13004958,20.37104771,0.0541903859999999,5789.970797
397,145609,287512,873,48.8515262,51.1484738,12.2,70.2,12.4,0.1,2.5,0.0,10.0,30.8,17.8,23.9,7.2,20.3,83.6,9.3,1.2,1.0,1.3,3.5,84.8,10.3,4.7,0.2,51110,701,27297,529,21.9,3917.244297,49.2,39.16,39.6,58.8,38.67654796,15.61980782,7.914219721,2,46.98925458,47.06443874,0.095317793,5930.173154
398,145233,510563,6665,48.6341548,51.3658452,40.5,42.0,10.6,0.2,5.2,0.0,6.0,32.3,17.2,24.2,7.8,18.4,70.7,11.5,9.1,3.5,1.9,3.2,84.5,11.2,4.2,0.1,63339,1461,29393,404,27.6,3917.244297,52.4,44.09,43.1,61.7,41.24356275,13.12331922,2.410090458,1,37.42364041,59.93726964,0.058094796,10305.18198
399,85052,510563,2913,48.6341548,51.3658452,40.5,42.0,10.6,0.2,5.2,0.0,6.0,32.3,17.2,24.2,7.8,18.4,70.7,11.5,9.1,3.5,1.9,3.2,84.5,11.2,4.2,0.1,63339,1461,29393,404,27.6,3917.244297,52.4,44.09,43.1,61.7,41.24356275,13.12331922,2.410090458,1,37.42364041,59.93726964,0.0367763039999999,10305.18198
400,69703,510563,8590,48.6341548,51.3658452,40.5,42.0,10.6,0.2,5.2,0.0,6.0,32.3,17.2,24.2,7.8,18.4,70.7,11.5,9.1,3.5,1.9,3.2,84.5,11.2,4.2,0.1,63339,1461,29393,404,27.6,3167.008749,52.4,44.09,43.1,61.7,41.24356275,13.12331922,2.410090458,1,37.42364041,59.93726964,0.035219408,10305.18198
401,144399,947328,3470,48.7033002,51.2966998,19.0,62.8,10.4,0.1,5.1,0.0,7.6,44.5,18.3,22.6,7.3,7.3,71.9,8.1,10.4,2.6,1.1,5.9,81.7,9.8,8.4,0.1,89773,1202,53433,614,30.4,2255.60735,52.7,45.74,43.5,61.9,38.01987643,14.38311502,4.584060932,2,38.0041737,57.89334986,0.053913008,9503.071015
402,129638,947328,1330,48.7033002,51.2966998,19.0,62.8,10.4,0.1,5.1,0.0,7.6,44.5,18.3,22.6,7.3,7.3,71.9,8.1,10.4,2.6,1.1,5.9,81.7,9.8,8.4,0.1,89773,1202,53433,614,30.4,2255.60735,52.7,45.74,43.5,61.9,38.01987643,14.38311502,4.584060932,2,38.0041737,57.89334986,0.0310528829999999,9503.071015
403,88816,947328,1498,48.7033002,51.2966998,19.0,62.8,10.4,0.1,5.1,0.0,7.6,44.5,18.3,22.6,7.3,7.3,71.9,8.1,10.4,2.6,1.1,5.9,81.7,9.8,8.4,0.1,89773,1202,53433,614,30.4,2255.60735,52.7,45.74,43.5,61.9,38.01987643,14.38311502,4.584060932,2,38.0041737,57.89334986,0.039439859,9503.071015
404,84694,947328,779,48.7033002,51.2966998,19.0,62.8,10.4,0.1,5.1,0.0,7.6,44.5,18.3,22.6,7.3,7.3,71.9,8.1,10.4,2.6,1.1,5.9,81.7,9.8,8.4,0.1,89773,1202,53433,614,30.4,4064.135198,52.7,45.74,43.5,61.9,38.01987643,14.38311502,4.584060932,2,38.0041737,57.89334986,0.034180845,9503.071015
405,143268,839539,841,48.8819459,51.1180541,91.8,6.6,0.4,0.1,0.9,0.0,8.1,27.0,23.5,25.6,13.0,11.0,80.4,8.8,0.3,1.2,4.4,4.9,71.2,17.2,11.4,0.1,37097,803,15883,288,21.9,4064.135198,75.8,30.49,65.0,86.7,51.49396258,10.37142022,5.138692952,2,28.04591869,68.50268397,0.067080153,5666.738275
406,101170,839539,873,48.8819459,51.1180541,91.8,6.6,0.4,0.1,0.9,0.0,8.1,27.0,23.5,25.6,13.0,11.0,80.4,8.8,0.3,1.2,4.4,4.9,71.2,17.2,11.4,0.1,37097,803,15883,288,21.9,4064.135198,75.8,30.49,65.0,86.7,51.49396258,10.37142022,5.138692952,2,28.04591869,68.50268397,0.10001527,5666.738275
407,84331,839539,916,48.8819459,51.1180541,91.8,6.6,0.4,0.1,0.9,0.0,8.1,27.0,23.5,25.6,13.0,11.0,80.4,8.8,0.3,1.2,4.4,4.9,71.2,17.2,11.4,0.1,37097,803,15883,288,21.9,4064.135198,75.8,30.49,65.0,86.7,51.49396258,10.37142022,5.138692952,2,28.04591869,68.50268397,0.0497654159999999,5666.738275
408,79112,839539,1292,48.8819459,51.1180541,91.8,6.6,0.4,0.1,0.9,0.0,8.1,27.0,23.5,25.6,13.0,11.0,80.4,8.8,0.3,1.2,4.4,4.9,71.2,17.2,11.4,0.1,37097,803,15883,288,21.9,1057.5856,75.8,30.49,65.0,86.7,51.49396258,10.37142022,5.138692952,2,28.04591869,68.50268397,0.04954555,5666.738275
409,142327,467669,2195,48.2574214,51.7425786,4.7,77.1,10.7,0.5,3.9,0.0,6.4,41.2,17.4,25.3,6.7,9.4,79.6,7.9,3.1,4.3,1.1,4.0,78.9,16.3,4.7,0.1,57271,864,31436,352,20.1,1920.977422,47.7,41.22,38.0,57.4,39.51522273,15.33383186,12.58752189,2,40.13097294,53.89416619,0.078853271,7334.424706999999
410,141541,781321,567,49.1974489,50.8025511,19.1,60.9,9.1,0.3,7.8,0.1,4.5,46.0,13.9,25.6,6.3,8.2,80.9,8.5,0.9,1.3,1.3,7.1,82.7,11.6,5.5,0.2,80290,1119,37928,397,28.9,1920.977422,65.1,51.24,54.5,75.7,43.20956735,8.689988737,6.905830544,1,57.12568434,37.13104187,0.050185222,7332.843651
411,109212,781321,1148,49.1974489,50.8025511,19.1,60.9,9.1,0.3,7.8,0.1,4.5,46.0,13.9,25.6,6.3,8.2,80.9,8.5,0.9,1.3,1.3,7.1,82.7,11.6,5.5,0.2,80290,1119,37928,397,28.9,1920.977422,65.1,51.24,54.5,75.7,43.20956735,8.689988737,6.905830544,1,57.12568434,37.13104187,0.048023219,7332.843651
412,79135,781321,728,49.1974489,50.8025511,19.1,60.9,9.1,0.3,7.8,0.1,4.5,46.0,13.9,25.6,6.3,8.2,80.9,8.5,0.9,1.3,1.3,7.1,82.7,11.6,5.5,0.2,80290,1119,37928,397,28.9,1920.977422,65.1,51.24,54.5,75.7,43.20956735,8.689988737,6.905830544,1,57.12568434,37.13104187,0.014754422,7332.843651
413,141500,374985,1239,48.8075523,51.1924477,13.6,73.8,1.4,0.3,6.8,0.1,5.6,44.0,16.6,25.7,7.4,6.4,79.5,7.8,1.3,1.5,1.6,8.3,75.7,15.8,8.3,0.2,80488,1431,39734,588,27.3,1034.708055,55.4,28.82,43.0,67.7,35.97556204,17.85865597,13.78719521,1,52.03375647,40.20422339,0.052190569,5568.083176
414,68823,374985,1341,48.8075523,51.1924477,13.6,73.8,1.4,0.3,6.8,0.1,5.6,44.0,16.6,25.7,7.4,6.4,79.5,7.8,1.3,1.5,1.6,8.3,75.7,15.8,8.3,0.2,80488,1431,39734,588,27.3,6089.561652,55.4,28.82,43.0,67.7,35.97556204,17.85865597,13.78719521,1,52.03375647,40.20422339,0.040536781,5568.083176
415,140407,531987,978,48.147417100000006,51.8525829,2.7,71.4,20.5,0.2,2.0,0.0,8.0,37.1,18.8,23.3,6.2,14.7,83.2,7.9,2.3,2.4,1.0,3.2,81.8,13.6,4.5,0.1,47045,686,27602,355,21.5,1818.653463,53.7,40.59,43.8,63.5,38.6818855,16.63334966,4.331284698,2,47.97077828,47.23791236,0.1108165169999999,5207.484663
416,54855,531987,1133,48.147417100000006,51.8525829,2.7,71.4,20.5,0.2,2.0,0.0,8.0,37.1,18.8,23.3,6.2,14.7,83.2,7.9,2.3,2.4,1.0,3.2,81.8,13.6,4.5,0.1,47045,686,27602,355,21.5,3780.72603,53.7,40.59,43.8,63.5,38.6818855,16.63334966,4.331284698,2,47.97077828,47.23791236,0.040540541,5207.484663
417,139236,245720,605,48.792935,51.207065,25.6,56.7,14.2,0.2,1.5,0.0,5.1,32.8,18.5,24.8,10.8,13.2,82.4,10.7,0.4,1.7,1.2,3.6,81.0,13.2,5.6,0.2,46262,1239,24273,645,19.4,4253.739232,66.9,45.22,55.5,78.3,46.381176200000006,13.40419238,23.35189395,2,61.03066709,34.22447044,0.0804791,6002.735413
418,137566,387847,480,48.43507879999999,51.56492120000001,5.0,63.9,27.6,0.1,1.3,0.0,5.3,41.7,19.2,23.0,7.4,8.7,78.8,8.0,1.5,2.9,2.5,6.3,77.3,16.3,6.2,0.2,57882,1257,35587,595,23.2,4253.739232,67.2,62.39,58.0,76.4,39.27412766,14.50457479,10.8809311,2,42.78147949,50.63880462,0.0514009879999999,3291.683953
419,115382,387847,574,48.43507879999999,51.56492120000001,5.0,63.9,27.6,0.1,1.3,0.0,5.3,41.7,19.2,23.0,7.4,8.7,78.8,8.0,1.5,2.9,2.5,6.3,77.3,16.3,6.2,0.2,57882,1257,35587,595,23.2,4253.739232,67.2,62.39,58.0,76.4,39.27412766,14.50457479,10.8809311,2,42.78147949,50.63880462,0.113488184,3291.683953
420,91684,387847,717,48.43507879999999,51.56492120000001,5.0,63.9,27.6,0.1,1.3,0.0,5.3,41.7,19.2,23.0,7.4,8.7,78.8,8.0,1.5,2.9,2.5,6.3,77.3,16.3,6.2,0.2,57882,1257,35587,595,23.2,3731.400212,67.2,62.39,58.0,76.4,39.27412766,14.50457479,10.8809311,2,42.78147949,50.63880462,0.033252119,3291.683953
421,134605,458809,1370,50.0181993,49.9818007,63.6,29.5,1.3,0.7,3.2,0.1,10.0,25.0,18.1,20.2,22.6,14.2,78.0,14.3,0.7,1.7,2.2,3.1,77.1,15.9,6.7,0.2,44871,1286,18962,394,22.5,3731.400212,55.4,15.98,43.3,67.5,49.34451444,10.42019093,15.47993007,2,51.89791159,42.36028273,0.066017407,3501.007419
422,65496,458809,1241,50.0181993,49.9818007,63.6,29.5,1.3,0.7,3.2,0.1,10.0,25.0,18.1,20.2,22.6,14.2,78.0,14.3,0.7,1.7,2.2,3.1,77.1,15.9,6.7,0.2,44871,1286,18962,394,22.5,3731.400212,55.4,15.98,43.3,67.5,49.34451444,10.42019093,15.47993007,2,51.89791159,42.36028273,0.068939576,3501.007419
423,59599,458809,1236,50.0181993,49.9818007,63.6,29.5,1.3,0.7,3.2,0.1,10.0,25.0,18.1,20.2,22.6,14.2,78.0,14.3,0.7,1.7,2.2,3.1,77.1,15.9,6.7,0.2,44871,1286,18962,394,22.5,1481.046567,55.4,15.98,43.3,67.5,49.34451444,10.42019093,15.47993007,2,51.89791159,42.36028273,0.052994978,3501.007419
424,134510,136255,1009,48.3064842,51.6935158,5.4,39.2,49.2,0.4,2.4,0.1,7.8,34.0,18.5,24.1,9.8,13.6,83.4,8.2,2.4,2.0,1.5,2.4,72.9,23.2,3.8,0.1,52021,1382,27053,647,22.4,3581.474997,62.1,56.17,53.4,70.9,42.14520173,13.66191726,0.248843098,1,28.70934633,66.25184425,0.0686019309999999,3282.894478
425,133997,259865,820,48.3758875,51.6241125,9.3,62.0,19.8,0.3,5.9,0.1,6.6,46.1,19.2,23.3,5.3,6.2,74.7,8.8,4.1,3.3,4.6,4.5,70.2,25.5,4.2,0.1,45478,1546,26431,711,21.2,1967.086372,71.6,57.94,60.9,82.3,48.55152954,12.43077235,21.19343727,2,36.42656587,58.97130768,0.078595163,4618.194721
426,133943,864019,1505,48.6608512,51.3391488,2.5,80.2,10.9,0.2,3.7,0.0,6.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,86.9,9.2,3.8,0.2,58175,616,29740,276,27.4,1967.086372,50.7,37.12,42.1,59.2,36.86017148,15.56944666,2.805305252,1,53.57943488,42.04911856,0.05406783,4331.440266
427,132438,864019,1403,48.6608512,51.3391488,2.5,80.2,10.9,0.2,3.7,0.0,6.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,86.9,9.2,3.8,0.2,58175,616,29740,276,27.4,1967.086372,50.7,37.12,42.1,59.2,36.86017148,15.56944666,2.805305252,1,53.57943488,42.04911856,0.028694567,4331.440266
428,58984,864019,1949,48.6608512,51.3391488,2.5,80.2,10.9,0.2,3.7,0.0,6.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,86.9,9.2,3.8,0.2,58175,616,29740,276,27.4,2239.009491,50.7,37.12,42.1,59.2,36.86017148,15.56944666,2.805305252,1,53.57943488,42.04911856,0.027330494,4331.440266
429,133562,220008,720,49.3318425,50.6681575,3.1,87.0,4.8,0.1,2.3,0.1,3.8,38.6,15.2,24.4,8.7,13.0,84.8,8.3,0.7,1.9,1.0,3.2,85.6,9.6,4.6,0.1,62702,1489,32786,684,18.8,1834.893068,48.0,38.06,38.1,57.9,40.11628973,14.25833196,12.74795716,2,41.32436079,50.32963842,0.078937034,4441.51025
